FlowID,FlowDuration/s,SrcAddr,SrcPort,DstAddr,DstPort,Protocol,TxPackets,RxPackets,LostPackets,TxBytes,RxBytes,TxPacketRate/s,RxPacketRate/s,TxByteRate/s,RxByteRate/s,MeanDelay/s,MeanJitter/s,Throughput/Kbps,MeanPacketSize,PacketDropRate,AverageHopCount,label
89754,1585.55,192.168.0.86,654,192.168.0.46,654,UDP,53,33,20,2442,1514,0.033427,0.020813,1.54016,0.954876,0.0751993,0.0707935,0.00763901,46,0.377358,0,Normal Traffic
89755,1772.53,192.168.0.36,654,192.168.0.80,654,UDP,46,32,14,2134,1478,0.0259516,0.0180533,1.20393,0.833835,0.0137884,0.0258293,0.00667068,46,0.304348,0.03125,Normal Traffic
89756,1545.54,192.168.0.98,654,192.168.0.68,654,UDP,76,38,38,3568,1770,0.0491737,0.0245869,2.30858,1.14523,0.0802669,0.101651,0.00916184,46,0.5,0.0263158,Blackhole Attack
89757,1719.36,192.168.0.90,654,192.168.0.68,654,UDP,57,28,29,2704,1340,0.0331518,0.0162851,1.57267,0.779358,0.0228384,0.025036,0.00623486,47,0.508772,0,Blackhole Attack
89758,1581.32,192.168.0.80,654,192.168.0.38,654,UDP,76,56,20,3564,2620,0.0480611,0.0354134,2.25381,1.65684,0.0398068,0.057829,0.0132547,46,0.263158,0.0357143,Normal Traffic
89759,1634.9,192.168.0.48,654,192.168.0.54,654,UDP,21,15,6,972,676,0.0128448,0.00917485,0.59453,0.41348,0.00731612,0.0125312,0.00330784,46,0.285714,0,Normal Traffic
89760,1765.88,192.168.0.24,654,192.168.0.58,654,UDP,40,32,8,1798,1430,0.0226516,0.0181213,1.01819,0.809795,0.128299,0.0432978,0.00647836,44,0.2,0,Normal Traffic
89761,1698.87,192.168.0.46,654,192.168.0.80,654,UDP,67,49,18,3138,2266,0.039438,0.0288427,1.84711,1.33383,0.0974421,0.0674074,0.0106706,46,0.268657,0,Normal Traffic
89762,1697.4,192.168.0.60,654,192.168.0.80,654,UDP,87,41,46,4066,1890,0.0512549,0.0241546,2.39543,1.11347,0.0468728,0.0538471,0.00890774,46,0.528736,0,Blackhole Attack
89763,1752.89,192.168.0.32,654,192.168.0.64,654,UDP,43,29,14,1978,1330,0.0245309,0.0165441,1.12842,0.758747,0.0699538,0.0652426,0.00606997,46,0.325581,0.0344828,Normal Traffic
89764,1458.72,192.168.0.74,654,192.168.0.94,654,UDP,71,59,12,3266,2690,0.0486729,0.0404465,2.23895,1.84408,0.0604702,0.053977,0.0147527,46,0.169014,0,Normal Traffic
89765,1364.18,192.168.0.92,654,192.168.0.80,654,UDP,72,54,18,3382,2526,0.0527788,0.0395841,2.47914,1.85166,0.0970176,0.115433,0.0148133,46,0.25,0.0555556,Normal Traffic
89766,1775.25,192.168.0.24,654,192.168.0.80,654,UDP,44,31,13,2036,1412,0.0247853,0.0174623,1.14688,0.795382,0.0501717,0.0475227,0.00636305,46,0.295455,0,Normal Traffic
89767,1180.43,192.168.0.36,654,192.168.0.94,654,UDP,42,30,12,1932,1342,0.0355803,0.0254145,1.63669,1.13687,0.0549065,0.0685161,0.00909499,46,0.285714,0.0333333,Normal Traffic
89768,1686,192.168.0.60,654,192.168.0.94,654,UDP,89,67,22,4164,3144,0.0527877,0.0397391,2.46975,1.86477,0.0636618,0.117783,0.0149182,46,0.247191,0.0149254,Normal Traffic
89769,1380.43,192.168.0.34,654,192.168.0.68,654,UDP,56,38,18,2616,1752,0.0405672,0.0275278,1.89507,1.26917,0.022554,0.0243459,0.0101534,46,0.321429,0.0263158,Normal Traffic
89770,1695.7,192.168.0.72,654,192.168.0.68,654,UDP,124,73,51,5714,3330,0.0731263,0.0430502,3.36971,1.9638,0.0417985,0.0486764,0.0157104,46,0.41129,0,Normal Traffic
89771,1764.02,192.168.0.50,654,192.168.0.68,654,UDP,96,56,40,4376,2548,0.0544212,0.0317457,2.4807,1.44443,0.0779226,0.0576958,0.0115554,45,0.416667,0,Normal Traffic
89772,1697.47,192.168.0.76,654,192.168.0.68,654,UDP,92,57,35,4268,2620,0.0541983,0.0335794,2.51433,1.54347,0.0242678,0.0283082,0.0123478,46,0.380435,0,Normal Traffic
89773,1774.51,192.168.0.96,654,192.168.0.68,654,UDP,111,74,37,5166,3430,0.0625525,0.0417017,2.91123,1.93293,0.0685365,0.0601169,0.0154634,46,0.333333,0.027027,Normal Traffic
89774,1770.89,192.168.0.86,654,192.168.0.68,654,UDP,121,65,55,5604,2976,0.0683271,0.0367047,3.16451,1.68051,0.122219,0.114837,0.0134441,46,0.454545,0.0307692,Normal Traffic
89775,1284.13,192.168.0.16,654,192.168.0.68,654,UDP,94,62,32,4372,2844,0.0732012,0.0482817,3.40464,2.21473,0.133693,0.078569,0.0177178,46,0.340426,0,Normal Traffic
89776,1586.66,192.168.0.20,654,192.168.0.80,654,UDP,94,59,35,4338,2700,0.0592441,0.0371851,2.73405,1.70169,0.100432,0.0860619,0.0136135,46,0.37234,0.0338983,Normal Traffic
89777,1634.1,192.168.0.20,654,192.168.0.56,654,UDP,57,36,21,2604,1630,0.0348816,0.0220305,1.59354,0.99749,0.115563,0.0855836,0.00797992,45,0.368421,0,Normal Traffic
89778,1724.92,192.168.0.46,654,192.168.0.56,654,UDP,87,63,24,4018,2882,0.050437,0.0365234,2.32938,1.6708,0.0883919,0.0892693,0.0133664,46,0.275862,0.15873,Normal Traffic
89779,1649.88,192.168.0.44,654,192.168.0.24,654,UDP,84,59,25,3908,2740,0.0509127,0.0357601,2.36865,1.66072,0.0557595,0.038588,0.0132858,46,0.297619,0,Normal Traffic
89780,1721.84,192.168.0.18,654,192.168.0.62,654,UDP,60,41,19,2732,1828,0.0348464,0.0238117,1.58667,1.06165,0.0517552,0.0654844,0.00849324,45,0.316667,0.0487805,Normal Traffic
89781,1729.13,192.168.0.97,654,192.168.0.38,654,UDP,184,31,153,8664,1448,0.106412,0.0179281,5.01063,0.837418,0.219877,0.180062,0.00669934,47,0.831522,0,Blackhole Attack
89782,1747.64,192.168.0.63,654,192.168.0.38,654,UDP,220,47,173,10368,2216,0.125884,0.0268934,5.93258,1.268,0.150208,0.148517,0.010144,47,0.786364,0,Blackhole Attack
89783,1678.4,192.168.0.73,654,192.168.0.38,654,UDP,254,67,187,11960,3152,0.151335,0.039919,7.12583,1.87798,0.178934,0.148465,0.0150238,47,0.73622,0,Blackhole Attack
89784,1702.16,192.168.0.68,654,192.168.0.26,654,UDP,90,59,31,4204,2740,0.052874,0.0346619,2.4698,1.60972,0.0623768,0.0449324,0.0128778,46,0.344444,0.0169492,Normal Traffic
89785,1764.13,192.168.0.38,654,192.168.0.26,654,UDP,65,56,9,2972,2540,0.0368453,0.0317437,1.68468,1.4398,0.0173559,0.020649,0.0115184,45,0.138462,0,Normal Traffic
89786,1164.46,192.168.0.49,654,192.168.0.37,654,UDP,235,95,140,10632,4110,0.201811,0.0815832,9.13045,3.52955,0.119854,0.128035,0.0282364,45,0.595745,0.0210526,Blackhole Attack
89787,1776.91,192.168.0.41,654,192.168.0.37,654,UDP,255,75,176,11690,3298,0.143508,0.0422082,6.57885,1.85604,0.140365,0.129924,0.0148483,45,0.690196,0.0133333,Blackhole Attack
89788,1687.83,192.168.0.11,654,192.168.0.37,654,UDP,155,40,111,7238,1806,0.0918341,0.0236991,4.28835,1.07001,0.0687672,0.119746,0.00856012,46,0.716129,0,Blackhole Attack
89789,1764.33,192.168.0.3,654,192.168.0.37,654,UDP,322,122,199,14556,5236,0.182506,0.069148,8.25016,2.9677,0.112472,0.126218,0.0237416,45,0.618012,0.0327869,Blackhole Attack
89790,1657.63,192.168.0.5,654,192.168.0.37,654,UDP,252,83,169,11582,3710,0.152024,0.0500714,6.98707,2.23813,0.137264,0.160952,0.017905,45,0.670635,0.0120482,Blackhole Attack
89791,1771.56,192.168.0.71,654,192.168.0.37,654,UDP,213,73,137,9488,3058,0.120233,0.0412066,5.35573,1.72616,0.0950693,0.117817,0.0138093,44,0.643192,0,Blackhole Attack
89792,1776.81,192.168.0.43,654,192.168.0.37,654,UDP,437,200,235,19748,8660,0.245946,0.112561,11.1143,4.8739,0.119079,0.139483,0.0389912,45,0.537757,0.02,Blackhole Attack
89793,1775.88,192.168.0.57,654,192.168.0.37,654,UDP,374,169,202,16840,7308,0.2106,0.0951641,9.48262,4.11514,0.114151,0.136192,0.0329211,45,0.540107,0.0118343,Blackhole Attack
89794,1670.21,192.168.0.29,654,192.168.0.37,654,UDP,200,65,135,9258,2970,0.119745,0.0389172,5.54301,1.77822,0.105878,0.131819,0.0142257,46,0.675,0,Blackhole Attack
89795,1687.83,192.168.0.99,654,192.168.0.37,654,UDP,213,75,137,9846,3378,0.126198,0.0444358,5.83354,2.00139,0.0844539,0.0907105,0.0160111,46,0.643192,0.04,Blackhole Attack
89796,1731.69,192.168.0.53,654,192.168.0.37,654,UDP,255,44,206,11408,1780,0.147255,0.0254087,6.58777,1.0279,0.183283,0.137236,0.00822317,44,0.807843,0.0227273,Blackhole Attack
89797,1734.41,192.168.0.79,654,192.168.0.37,654,UDP,309,140,169,14002,6140,0.178159,0.0807191,8.07307,3.54011,0.115705,0.133866,0.0283209,45,0.546926,0,Blackhole Attack
89798,1771.85,192.168.0.27,654,192.168.0.37,654,UDP,259,92,165,11600,3812,0.146175,0.0519231,6.54682,2.15142,0.14145,0.141725,0.0172114,44,0.637066,0.0217391,Blackhole Attack
89799,1664.01,192.168.0.2,654,192.168.0.68,654,UDP,45,23,22,2084,1044,0.0270431,0.013822,1.2524,0.6274,0.0296694,0.0448244,0.0050192,46,0.488889,0.0869565,Normal Traffic
89800,1635.87,192.168.0.48,654,192.168.0.68,654,UDP,79,31,48,3756,1468,0.0482922,0.0189501,2.29602,0.897379,0.0545858,0.0447163,0.00717904,47,0.607595,0.0322581,Blackhole Attack
89801,1574.9,192.168.0.34,654,192.168.0.74,654,UDP,70,58,12,3230,2670,0.0444471,0.0368276,2.05092,1.69534,0.0258558,0.0419935,0.0135627,46,0.171429,0,Normal Traffic
89802,1533.61,192.168.0.96,654,192.168.0.54,654,UDP,51,36,15,2336,1624,0.0332548,0.023474,1.5232,1.05894,0.00969396,0.00972628,0.00847149,45,0.294118,0,Normal Traffic
89803,1559.04,192.168.0.36,654,192.168.0.64,654,UDP,76,60,16,3506,2794,0.048748,0.0384852,2.24882,1.79213,0.0370649,0.0280263,0.014337,46,0.210526,0,Normal Traffic
89804,1577.23,192.168.0.56,654,192.168.0.74,654,UDP,60,43,17,2820,2020,0.0380414,0.027263,1.78795,1.28073,0.0323811,0.0264983,0.0102458,47,0.283333,0,Normal Traffic
89805,1470.76,192.168.0.94,654,192.168.0.74,654,UDP,76,57,19,3534,2630,0.051674,0.0387555,2.40284,1.78819,0.0104397,0.0109276,0.0143056,46,0.25,0,Normal Traffic
89806,1609.19,192.168.0.94,654,192.168.0.54,654,UDP,58,32,26,2682,1492,0.0360429,0.0198857,1.66667,0.927172,0.00891462,0.00526015,0.00741737,46,0.448276,0,Normal Traffic
89807,1713.95,192.168.0.96,654,192.168.0.74,654,UDP,85,45,40,3870,2010,0.0495929,0.0262551,2.25794,1.17273,0.104782,0.0746353,0.00938182,45,0.470588,0,Normal Traffic
89808,1719.04,192.168.0.64,654,192.168.0.74,654,UDP,61,44,17,2700,1918,0.0354849,0.0255956,1.57064,1.11574,0.0364536,0.0244432,0.0089259,44,0.278689,0,Normal Traffic
89809,1554.05,192.168.0.46,654,192.168.0.58,654,UDP,51,40,11,2332,1812,0.0328176,0.0257393,1.5006,1.16599,0.0162709,0.0304122,0.00932791,45,0.215686,0,Normal Traffic
89810,1482.16,192.168.0.20,654,192.168.0.58,654,UDP,54,32,22,2496,1440,0.0364334,0.0215902,1.68403,0.971558,0.0435594,0.0527883,0.00777246,46,0.407407,0,Normal Traffic
89811,1768.43,192.168.0.46,654,192.168.0.16,654,UDP,62,39,23,2854,1812,0.0350594,0.0220535,1.61386,1.02464,0.0589291,0.0343721,0.00819711,46,0.370968,0,Normal Traffic
89812,1771.95,192.168.0.58,654,192.168.0.20,654,UDP,53,39,14,2476,1820,0.0299105,0.0220096,1.39733,1.02712,0.104554,0.125886,0.00821692,46,0.264151,0.128205,Normal Traffic
89813,1764.4,192.168.0.50,654,192.168.0.74,654,UDP,69,60,9,3232,2800,0.0391068,0.0340059,1.83179,1.58694,0.11525,0.0768662,0.0126956,46,0.130435,0,Normal Traffic
89814,1774.57,192.168.0.16,654,192.168.0.74,654,UDP,33,7,26,1552,328,0.018596,0.00394461,0.874576,0.184833,0.0185549,0.0359195,0.00147866,47,0.787879,0,Blackhole Attack
89815,1640.51,192.168.0.86,654,192.168.0.74,654,UDP,66,42,24,3112,1928,0.0402313,0.0256017,1.89697,1.17524,0.0405719,0.0525056,0.00940193,47,0.363636,0,Normal Traffic
89816,1764.39,192.168.0.86,654,192.168.0.20,654,UDP,58,29,29,2758,1390,0.0328726,0.0164363,1.56315,0.78781,0.0199776,0.0244456,0.00630248,47,0.5,0,Blackhole Attack
89817,1779.01,192.168.0.66,654,192.168.0.64,654,UDP,60,32,28,2760,1448,0.0337265,0.0179875,1.55142,0.813934,0.0157672,0.0122171,0.00651147,46,0.466667,0.03125,Normal Traffic
89818,1762.57,192.168.0.10,654,192.168.0.64,654,UDP,106,47,59,5002,2186,0.0601393,0.0266655,2.83789,1.24023,0.0623278,0.0624898,0.00992185,47,0.556604,0,Blackhole Attack
89819,1345.13,192.168.0.100,654,192.168.0.80,654,UDP,111,80,31,5156,3694,0.08252,0.0594738,3.83309,2.7462,0.0288373,0.0205493,0.0219696,46,0.279279,0.025,Normal Traffic
89820,1722.39,192.168.0.100,654,192.168.0.26,654,UDP,87,56,31,4086,2598,0.0505111,0.0325129,2.37228,1.50837,0.101537,0.0546271,0.0120669,46,0.356322,0,Normal Traffic
89821,1380.63,192.168.0.46,654,192.168.0.64,654,UDP,68,52,16,3084,2366,0.0492528,0.0376639,2.23376,1.71371,0.0471006,0.0330893,0.0137097,45,0.235294,0,Normal Traffic
89822,1676.1,192.168.0.11,654,192.168.0.48,654,UDP,194,51,143,9174,2414,0.115745,0.0304279,5.47343,1.44025,0.0590785,0.0476584,0.011522,47,0.737113,0,Blackhole Attack
89823,1698.06,192.168.0.16,654,192.168.0.20,654,UDP,65,48,17,2956,2164,0.038279,0.0282675,1.74081,1.2744,0.0157578,0.0259669,0.0101952,45,0.261538,0.0625,Normal Traffic
89824,1694.7,192.168.0.90,654,192.168.0.20,654,UDP,39,27,12,1776,1218,0.0230129,0.015932,1.04797,0.718711,0.0192341,0.0292257,0.00574969,45,0.307692,0,Normal Traffic
89825,1751.58,192.168.0.72,654,192.168.0.80,654,UDP,119,78,41,5560,3666,0.0679385,0.0445311,3.17427,2.09296,0.0348397,0.0452877,0.0167437,46,0.344538,0.0128205,Normal Traffic
89826,1527.09,192.168.0.74,654,192.168.0.50,654,UDP,76,47,29,3552,2176,0.049768,0.0307776,2.326,1.42494,0.13321,0.105385,0.0113995,46,0.381579,0,Normal Traffic
89827,1279.4,192.168.0.28,654,192.168.0.68,654,UDP,96,76,20,4392,3440,0.0750349,0.0594027,3.43285,2.68875,0.0680146,0.0251437,0.02151,45,0.208333,0.0131579,Normal Traffic
89828,1701.76,192.168.0.26,654,192.168.0.68,654,UDP,131,89,42,6062,4096,0.076979,0.0522987,3.56219,2.40692,0.0407563,0.0275503,0.0192553,46,0.320611,0,Normal Traffic
89829,1763.96,192.168.0.68,654,192.168.0.50,654,UDP,129,77,52,6160,3674,0.073131,0.0436518,3.49215,2.08282,0.0372833,0.0478881,0.0166625,47,0.403101,0.025974,Normal Traffic
89830,1541.62,192.168.0.22,654,192.168.0.68,654,UDP,89,69,20,4218,3258,0.0577315,0.0447581,2.73608,2.11336,0.145206,0.0980927,0.0169069,47,0.224719,0.0144928,Normal Traffic
89831,1583.26,192.168.0.38,654,192.168.0.80,654,UDP,73,49,24,3316,2180,0.0461075,0.0309489,2.09442,1.37691,0.0561227,0.0402853,0.0110153,45,0.328767,0.0408163,Normal Traffic
89832,1714.78,192.168.0.52,654,192.168.0.68,654,UDP,79,47,32,3636,2124,0.0460699,0.0274087,2.12038,1.23864,0.0104637,0.014772,0.00990912,46,0.405063,0,Normal Traffic
89833,1656.09,192.168.0.92,654,192.168.0.50,654,UDP,80,46,35,3714,2082,0.0483067,0.0277763,2.24264,1.25718,0.0592959,0.0858044,0.0100574,46,0.4375,0.0217391,Normal Traffic
89834,1744.67,192.168.0.94,654,192.168.0.68,654,UDP,56,31,25,2598,1438,0.0320977,0.0177684,1.4891,0.824223,0.0402394,0.0541928,0.00659378,46,0.446429,0.0967742,Normal Traffic
89835,1754.4,192.168.0.76,654,192.168.0.54,654,UDP,87,61,26,4030,2798,0.0495897,0.0347698,2.29709,1.59485,0.0399545,0.0538387,0.0127588,46,0.298851,0.0163934,Normal Traffic
89836,1695.64,192.168.0.50,654,192.168.0.12,654,UDP,68,45,23,3176,2056,0.0401029,0.0265387,1.87304,1.21252,0.026452,0.0376229,0.00970018,46,0.338235,0,Normal Traffic
89837,1637.53,192.168.0.42,654,192.168.0.68,654,UDP,88,53,35,4146,2482,0.0537393,0.0323657,2.53186,1.51569,0.0431807,0.0507993,0.0121255,47,0.397727,0,Normal Traffic
89838,1384.36,192.168.0.62,654,192.168.0.68,654,UDP,96,82,14,4496,3832,0.0693461,0.0592332,3.24771,2.76807,0.0351945,0.0413689,0.0221445,46,0.145833,0,Normal Traffic
89839,1485.35,192.168.0.75,654,192.168.0.32,654,UDP,275,66,209,12920,3096,0.185142,0.0444341,8.69832,2.08436,0.188771,0.158266,0.0166749,46,0.76,0,Blackhole Attack
89840,1624.4,192.168.0.45,654,192.168.0.32,654,UDP,197,58,138,9228,2742,0.121276,0.0357056,5.68088,1.68801,0.157883,0.164384,0.0135041,46,0.700508,0,Blackhole Attack
89841,1744.1,192.168.0.85,654,192.168.0.32,654,UDP,192,54,135,9040,2552,0.110085,0.0309615,5.18319,1.46322,0.0884844,0.0893554,0.0117057,47,0.703125,0,Blackhole Attack
89842,1750.77,192.168.0.39,654,192.168.0.32,654,UDP,191,60,131,8976,2848,0.109095,0.0342706,5.12688,1.62671,0.194448,0.154672,0.0130137,46,0.685864,0,Blackhole Attack
89843,1746,192.168.0.46,654,192.168.0.34,654,UDP,68,51,17,3196,2388,0.0389463,0.0292097,1.83047,1.3677,0.00955261,0.00984728,0.0109416,47,0.25,0,Normal Traffic
89844,1283.95,192.168.0.40,654,192.168.0.66,654,UDP,62,40,22,2890,1842,0.0482885,0.0311539,2.25087,1.43463,0.00603892,0.00779823,0.0114771,46,0.354839,0,Normal Traffic
89845,1680.34,192.168.0.58,654,192.168.0.66,654,UDP,24,17,7,1074,764,0.0142828,0.010117,0.639157,0.454671,0.0667131,0.0536636,0.00363736,44,0.291667,0,Normal Traffic
89846,1690.74,192.168.0.42,654,192.168.0.66,654,UDP,63,41,22,2902,1888,0.0372618,0.0242498,1.71641,1.11667,0.074303,0.0738201,0.00893338,46,0.349206,0.0731707,Normal Traffic
89847,1594.48,192.168.0.98,654,192.168.0.66,654,UDP,63,41,22,2992,1944,0.0395113,0.0257137,1.87647,1.21921,0.0196797,0.0256272,0.00975364,47,0.349206,0.0243902,Normal Traffic
89848,1760.3,192.168.0.52,654,192.168.0.66,654,UDP,49,41,8,2224,1856,0.0278362,0.0232915,1.26342,1.05437,0.0201624,0.0288332,0.00843494,45,0.163265,0,Normal Traffic
89849,1740.12,192.168.0.96,654,192.168.0.66,654,UDP,109,59,50,4938,2562,0.0626395,0.0339058,2.83774,1.47231,0.0454027,0.0766735,0.0117785,45,0.458716,0.0338983,Normal Traffic
89850,1594.3,192.168.0.66,654,192.168.0.98,654,UDP,40,26,14,1910,1222,0.0250894,0.0163081,1.19802,0.76648,0.0173277,0.0234018,0.00613184,47,0.35,0,Normal Traffic
89851,1779.93,192.168.0.8,654,192.168.0.98,654,UDP,36,26,10,1568,1096,0.0202255,0.0146073,0.880933,0.615754,0.0798839,0.103165,0.00492603,43,0.277778,0.0384615,Normal Traffic
89852,1681.46,192.168.0.26,654,192.168.0.66,654,UDP,107,77,30,5012,3604,0.0636351,0.0457935,2.98074,2.14337,0.0917475,0.0514437,0.017147,46,0.280374,0,Normal Traffic
89853,1690.78,192.168.0.34,654,192.168.0.66,654,UDP,47,35,12,2196,1644,0.0277978,0.0207005,1.29881,0.972332,0.0676775,0.0791382,0.00777866,46,0.255319,0.0285714,Normal Traffic
89854,1654.74,192.168.0.66,654,192.168.0.26,654,UDP,123,74,49,5766,3440,0.074332,0.0447201,3.48454,2.07888,0.126363,0.0687643,0.016631,46,0.398374,0,Normal Traffic
89855,1580.34,192.168.0.14,654,192.168.0.26,654,UDP,77,59,18,3594,2738,0.0487238,0.0373338,2.2742,1.73254,0.0517943,0.073944,0.0138603,46,0.233766,0.0169492,Normal Traffic
89856,1756.09,192.168.0.14,654,192.168.0.98,654,UDP,47,37,10,2206,1718,0.026764,0.0210696,1.2562,0.978311,0.0436654,0.0614392,0.00782649,46,0.212766,0,Normal Traffic
89857,1767.14,192.168.0.100,654,192.168.0.98,654,UDP,74,37,37,3402,1666,0.0418757,0.0209378,1.92515,0.942769,0.0733165,0.103155,0.00754215,45,0.5,0.027027,Blackhole Attack
89858,1109.08,192.168.0.74,654,192.168.0.26,654,UDP,39,16,23,1822,726,0.0351642,0.0144263,1.6428,0.654595,0.227311,0.125204,0.00523676,46,0.589744,0,Blackhole Attack
89859,1718.92,192.168.0.14,654,192.168.0.64,654,UDP,51,45,6,2412,2142,0.0296698,0.0261792,1.40321,1.24613,0.0329984,0.022903,0.00996905,47,0.117647,0,Normal Traffic
89860,1660.56,192.168.0.76,654,192.168.0.64,654,UDP,44,32,12,2008,1448,0.0264971,0.0192706,1.20923,0.871995,0.0453512,0.0577214,0.00697596,45,0.272727,0.03125,Normal Traffic
89861,1384.18,192.168.0.68,654,192.168.0.62,654,UDP,79,45,34,3736,2072,0.0570736,0.0325103,2.69908,1.49692,0.104304,0.0528631,0.0119753,47,0.43038,0,Normal Traffic
89862,1720.22,192.168.0.2,654,192.168.0.10,654,UDP,63,27,36,2904,1244,0.0366232,0.0156957,1.68816,0.723163,0.0431967,0.0606948,0.00578531,46,0.571429,0,Blackhole Attack
89863,1708.13,192.168.0.58,654,192.168.0.10,654,UDP,78,53,25,3490,2314,0.0456638,0.031028,2.04316,1.35469,0.0316006,0.0465359,0.0108376,44,0.320513,0,Normal Traffic
89864,1778.07,192.168.0.80,654,192.168.0.10,654,UDP,78,45,33,3588,2084,0.0438679,0.0253084,2.01792,1.17206,0.0723781,0.0721102,0.00937647,46,0.423077,0.0222222,Normal Traffic
89865,1729.22,192.168.0.62,654,192.168.0.10,654,UDP,94,71,23,4360,3288,0.0543597,0.0410589,2.52137,1.90143,0.0239575,0.0356717,0.0152115,46,0.244681,0.0140845,Normal Traffic
89866,1755.8,192.168.0.68,654,192.168.0.34,654,UDP,60,44,16,2768,2026,0.0341724,0.0250598,1.57649,1.15389,0.0267678,0.0321941,0.0092311,46,0.266667,0,Normal Traffic
89867,1392.47,192.168.0.16,654,192.168.0.10,654,UDP,65,42,23,3026,1940,0.0466796,0.0301622,2.17311,1.39321,0.272047,0.133557,0.0111457,46,0.353846,0,Normal Traffic
89868,1626.71,192.168.0.56,654,192.168.0.10,654,UDP,64,48,16,2942,2174,0.0393432,0.0295074,1.80856,1.33644,0.0488485,0.0757697,0.0106915,45,0.25,0.0208333,Normal Traffic
89869,1585.03,192.168.0.22,654,192.168.0.10,654,UDP,118,48,70,5500,2188,0.0744466,0.0302833,3.46997,1.38042,0.0116899,0.0112676,0.0110433,46,0.59322,0,Blackhole Attack
89870,1744.61,192.168.0.48,654,192.168.0.10,654,UDP,75,44,31,3390,1926,0.0429895,0.0252205,1.94312,1.10397,0.0329827,0.034046,0.00883176,45,0.413333,0,Normal Traffic
89871,1628.87,192.168.0.80,654,192.168.0.74,654,UDP,34,21,13,1562,954,0.0208733,0.0128923,0.958945,0.585681,0.0635676,0.0492577,0.00468545,45,0.382353,0,Normal Traffic
89872,1620.65,192.168.0.60,654,192.168.0.56,654,UDP,84,55,29,3940,2564,0.0518309,0.0339369,2.43112,1.58208,0.0538887,0.050266,0.0126566,46,0.345238,0,Normal Traffic
89873,1462.87,192.168.0.80,654,192.168.0.32,654,UDP,44,30,14,2042,1370,0.0300779,0.0205077,1.39589,0.936517,0.16136,0.114218,0.00749214,46,0.318182,0.0666667,Normal Traffic
89874,1729.21,192.168.0.72,654,192.168.0.10,654,UDP,87,49,38,4034,2292,0.0503119,0.0283366,2.33285,1.32546,0.0261469,0.0279976,0.0106037,46,0.436782,0,Normal Traffic
89875,1700.39,192.168.0.50,654,192.168.0.10,654,UDP,90,74,16,4182,3406,0.0529291,0.0435195,2.45944,2.00307,0.189869,0.0971399,0.0160246,46,0.177778,0.0405405,Normal Traffic
89876,1749.24,192.168.0.42,654,192.168.0.10,654,UDP,97,65,32,4384,2864,0.0554528,0.0371591,2.50624,1.63729,0.0274069,0.017562,0.0130983,45,0.329897,0,Normal Traffic
89877,1483.45,192.168.0.42,654,192.168.0.32,654,UDP,69,45,24,3280,2104,0.0465131,0.0303346,2.21106,1.41831,0.0577863,0.0445057,0.0113465,47,0.347826,0,Normal Traffic
89878,1756.53,192.168.0.64,654,192.168.0.10,654,UDP,97,42,55,4488,1874,0.0552224,0.0239107,2.55503,1.06687,0.0468708,0.0611872,0.00853499,46,0.56701,0.0238095,Blackhole Attack
89879,1766.66,192.168.0.52,654,192.168.0.10,654,UDP,42,31,11,1992,1456,0.0237737,0.0175472,1.12755,0.824154,0.0209337,0.0207602,0.00659324,47,0.261905,0,Normal Traffic
89880,1772.69,192.168.0.94,654,192.168.0.10,654,UDP,86,44,41,3994,2026,0.0485137,0.024821,2.25307,1.14289,0.0143307,0.010539,0.00914315,46,0.476744,0,Normal Traffic
89881,1601.27,192.168.0.20,654,192.168.0.62,654,UDP,61,29,32,2836,1334,0.0380947,0.0181106,1.77109,0.833087,0.00602443,0.00617974,0.0066647,46,0.52459,0,Blackhole Attack
89882,1630.41,192.168.0.86,654,192.168.0.10,654,UDP,80,47,33,3696,2152,0.0490673,0.028827,2.26691,1.31991,0.0380228,0.0531124,0.0105593,46,0.4125,0,Normal Traffic
89883,1755.16,192.168.0.6,654,192.168.0.20,654,UDP,105,83,22,4782,3770,0.0598235,0.047289,2.72453,2.14795,0.0607321,0.0461979,0.0171836,45,0.209524,0.0481928,Normal Traffic
89884,1534.34,192.168.0.8,654,192.168.0.34,654,UDP,63,46,17,2860,2060,0.0410599,0.0299802,1.86399,1.34259,0.0484322,0.0551112,0.0107407,45,0.269841,0.0217391,Normal Traffic
